P0DO05	AAT77548	AY569331.1	14844	17435	LA1301:
Q6PEZ8	NP_001139726	NC_000019.10	13932705	13953136	:GCF_000001405.39
O08573	NP_001152773	NC_000077.6	78963395	78984816	C57BL/6J:GCF_000001635.26;C57BL/6NCrl:;CD-1:;mixed:GCA_000002165.1
P70699	NP_001152796	NC_000077.6	119270133	119285064	C57BL/6J:;C57BL/6:;NOD:;mixed:GCA_000002165.1
Q9BYZ8	NP_001152824	NC_000001.11	119794618	119808769	:GCF_000001405.39;EXF-2481:
Q9CZ62	NP_001152836	NC_000082.6	55924942	55934795	C57BL/6J:;C57BL/6:
Q96LA6	NP_001152869	NC_000001.11	157796161	157820037	:GCF_000001405.39
Q96LA5	NP_001152960	NC_000001.11	157746747	157777073	:GCF_000001405.39
P32507	NP_001153196	NC_000073.6	19724481	19749302	C57BL/6J:GCF_000001635.26;C57BL/6:;Swiss Webster:;mixed:GCA_000002165.1
P27811	NP_001153374	NC_000072.6	128609698	128622833	C57BL/6J:GCF_000001635.26;C57BL/6:
P27814	NP_001153376	NC_000072.6	128780285	128788625	C57BL/6J:GCF_000001635.26;C57BL/6:
P17948	NP_001153392	NC_000013.11	28389701	28494843	:GCF_000001405.39
O08912	NP_001153876	NC_000084.6	24238347	24284856	C57BL/6J:GCF_000001635.26;C57BL/6:
Q1ERP8	NP_001154183	NC_000077.6	102041591	102054213	C57BL/6J:GCF_000001635.26;C57BL/6:
A7XDQ9	NP_001154260	NC_003075.7	11242003	11244860	:GCA_000001735.2
Q9LNV9	NP_001154317	NC_003070.9	2270633	2274654	:GCA_000001735.2
Q9LQ31	NP_001154390	NC_003070.9	12256990	12260432	:GCA_000001735.2
O64784	NP_001154438	NC_003070.9	22637867	22640731	:GCA_000001735.2
O64781	NP_001154439	NC_003070.9	22650338	22653135	:GCA_000001735.2
Q9LJW7	NP_001154652	NC_003074.8	10896706	10898841	:GCA_000211275.1
Q810C0	NP_001154903	NC_000086.7	66653905	66656445	C57BL/6J:;C57BL/6:;mixed:GCA_000002165.1
A4D1F6	NP_001155000	NC_000007.14	92144888	92165202	:GCF_000001405.39
Q5RKR3	NP_001155007	NC_000075.6	58197738	58201403	C57BL/6J:GCF_000001635.26;C57BL/6:
Q8IZU9	NP_001155179	NC_000011.10	126431312	127000509	:GCF_000001405.39
Q8C7U7	NP_001155239	NC_000081.6	100693353	100716418	C57BL/6J:;C57BL/6:;NOD:
Q3V1M1	NP_001156356	NC_000069.6	59318466	59341332	C57BL/6J:;C57BL/6:;mixed:GCA_000002165.1
A2VDH3	NP_001156455	NC_000070.6	143350169	143370017	C57BL/6J:GCF_000001635.26;C57BL/6:;mixed:GCA_000002165.1
Q9Z2H6	NP_001156633	NC_000072.6	123262335	123274820	C57BL/6J:;C57BL/6:
Q86VR7	NP_001157394	NC_000019.10	51332611	51342124	:GCF_000001405.39
Q9Y2L9	NP_001157683	NC_000013.11	46553397	46741848	:GCF_000001405.39
E9Q7T7	NP_001157792	NC_000081.6	81692120	81697236	C57BL/6J:GCF_000001635.26;C57BL/6:
Q8HW98	NP_001157990	NC_000073.6	43474463	43490023	C57BL/6J:GCF_000001635.26;C57BL/6:;:GCF_008632895.1;mixed:
Q80ZD9	NP_001158035	NC_000081.6	97244980	97246539	C57BL/6J:GCF_000001635.26;C57BL/6:;C57BL:;ICR:;mixed:GCA_000002165.1
Q86VF2	NP_001158058	NC_000001.11	201193294	201228399	:GCF_000001405.39
Q9Z0L0	NP_001158264	NC_000075.6	85843980	85845260	C57BL/6J:;C57BL/6:
Q8WXD0	NP_001159530	NC_000013.11	31739613	31802405	:GCF_000001405.39
Q8WX93	NP_001159580	NC_000004.12	168511505	168925246	:GCF_000001405.39
O15146	NP_001159752	NC_000009.12	110668905	110800988	:GCF_000001405.39
Q13641	NP_001159864	NC_000006.12	82364962	82366224	:GCF_000001405.39
Q02020	NP_001161155	NC_006091.5	20309007	20314750	:GCF_000002315.5
